customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6551-ZCOTS,1,1,0,0,0.025607055362205634,1,2,2,1,1,1,1,1,1,1,1,0,-1.3248408190513656,-0.6333248006453994,0
7191-ADRGF,1,0,1,0,0.47353105628253944,0,1,0,0,2,2,0,2,2,2,0,0,-0.3477041829536853,0.0472730423915929,0
5018-LXQQG,0,0,1,1,-0.0965540357978854,1,0,0,2,0,0,2,0,2,0,0,0,0.051127097086184216,-0.1587394444369965,0
6892-BOGQE,0,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,1,0,-1.4577845790646555,-0.3485824106696596,0
1602-IJQQE,0,0,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,0,2,0.35191235411625243,-0.8581980516070271,1
4628-WQCQQ,1,0,0,1,0.10704778280226633,1,0,1,0,0,2,0,2,0,1,1,2,0.677624566148813,0.32969919817555604,1
1746-TGTWV,1,0,1,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,1,0.35191235411625243,-0.9741200580621334,0
5995-SNNEW,1,1,1,0,-0.38159658183809786,1,2,1,0,2,2,0,2,2,0,1,2,1.3190782082129364,-0.043435100433030685,0
8050-WYBND,0,0,0,1,-0.4223169455581282,0,1,0,0,0,2,0,2,2,1,1,1,-0.5088984919697991,-0.5523227820529825,0
2821-WARNZ,0,0,0,1,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,0,1,-1.505976692069473,-0.6008975219605266,0
4879-GZLFH,0,0,1,1,0.3920903288424788,1,0,1,0,0,2,0,2,2,0,1,2,0.9102761461720702,0.7024143686922975,0
1644-IRKSF,0,0,1,1,0.025607055362205634,1,0,1,0,0,2,0,2,2,1,1,2,0.9651154471775519,0.3711267011484751,1
8314-HTWVE,0,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,-0.943766360463232,0
9402-ROUMJ,0,0,1,1,1.4100994218432374,1,2,1,2,0,2,2,0,2,1,1,0,1.1794872601989819,1.943739420498528,0
2507-QZPQS,1,0,0,0,-0.7073594915983407,1,2,1,0,2,0,2,0,2,0,0,2,1.0282637331838649,-0.3671564029503827,0
7159-NOKYQ,1,0,1,0,1.4100994218432374,1,2,1,0,2,2,0,0,2,2,1,2,0.9435120861753926,1.8022064816943488,0
5707-ZMDJP,1,0,1,1,0.8400143297628127,1,0,0,2,2,0,2,2,0,2,1,3,0.16412929309748078,0.6380892362806723,0
8779-YIQQA,1,0,1,1,-0.46303730927815856,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8529038020258234,0
7136-IHZJA,0,0,1,1,0.3106496014024181,1,0,0,2,2,0,2,0,2,0,1,3,0.21896859410296257,0.24878541707615923,0
8966-OIQHG,0,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.462769970065154,-0.8077923837193167,0
7074-STDCN,1,0,0,0,0.26992923768238775,0,1,0,0,0,0,2,0,2,0,1,2,-0.803036560999203,-0.34800886696502925,0
3705-PSNGL,1,0,0,0,0.5142514200025698,1,0,2,1,1,1,1,1,1,1,1,2,-1.4744025490663168,-0.5968606566548588,1
8739-QOTTN,0,0,1,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9888998381429938,0
1399-OUPJN,0,0,1,1,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,0,-1.4960059100684764,-0.4461510185765931,0
0277-BKSQP,1,0,1,1,-0.9924020376385531,1,0,0,0,0,0,0,2,0,0,1,2,-0.34438058895335305,-0.7977553688882847,0
6502-HCJTI,1,1,1,0,-1.0331224013585834,1,2,1,2,2,0,0,0,2,0,1,1,0.9950277931805424,-0.7104002507984235,1
2606-RMDHZ,1,0,0,0,-1.0738427650786138,0,1,0,0,2,0,0,0,0,0,1,1,-1.1387195550327598,-0.9152877095910072,1
5774-XZTQC,0,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.9408545231935701,0
2676-SSLTO,1,0,0,0,0.6771328748826912,1,2,0,0,0,0,2,2,0,2,1,0,0.046141706085686136,0.40399516729844814,0
6266-QHOJZ,0,0,0,0,1.3286586944031769,1,2,1,2,2,0,2,0,0,1,1,2,0.8338334841644282,1.5712227843410818,0
7269-JISCY,0,0,0,0,0.9214550572028734,1,0,0,0,0,0,0,0,0,1,0,0,-0.6551366279844181,0.07910471799858027,0
0363-SVHYR,1,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.7341256641544608,1.7561465103378766,0
8547-NSBBO,1,0,0,0,0.10704778280226633,1,2,1,2,2,2,2,0,0,0,1,3,1.0631614701873533,0.4941738851649515,0
8258-GSTJK,1,1,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.40675165512173467,-0.9024712137298432,1
6861-OKBCE,0,0,0,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,1,-1.4843733310673135,-0.9097066881574882,1
9940-RHLFB,0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,2,0.3502505571160864,-0.9741421174353884,1
6591-QGOYB,1,0,0,0,-0.62591876415828,1,2,1,2,2,2,2,2,0,0,1,0,1.392197276220246,-0.2696539731632143,0
9070-BCKQP,0,0,1,0,1.6137012404433893,1,2,1,2,0,2,2,2,2,2,1,1,1.5085230662318745,2.469723116391117,0
6421-SZVEM,0,0,1,1,-0.1779947632379461,1,0,1,2,0,0,0,0,2,1,1,0,0.6011819041411709,0.016544335447356506,0
1328-EUZHC,0,0,1,0,-0.5851984004382496,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,-0.843903577737777,0
2995-UPRYS,0,1,1,0,0.3106496014024181,1,0,1,0,2,0,2,2,2,1,1,1,1.1445895231954935,0.7848281871730352,1
8878-RYUKI,0,0,0,0,0.7992939660427822,1,0,0,0,0,2,0,0,2,0,1,2,-0.17653909193657447,0.33547875396837,0
9633-DENPU,0,0,1,0,0.5956921474426305,1,0,0,0,2,0,0,2,0,0,1,0,-0.2047896409393986,0.19416640889674103,0
7811-JIVPF,0,0,0,0,-0.38159658183809786,1,0,0,0,0,2,0,0,0,0,0,1,-0.5005895069689685,-0.5303295869177321,0
7113-HIPFI,1,0,1,1,1.369379058123207,1,0,0,2,2,2,2,0,0,2,0,3,0.03617092408468901,0.8002035703317811,0
8541-QVFKM,0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.29042586511010604,-0.728444818121026,0
6686-YPGHK,1,1,0,0,0.5956921474426305,1,0,1,2,0,0,0,0,2,0,0,3,0.6892571451499756,0.7760485566175392,1
1383-EZRWL,0,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9346337799356558,1
9258-CNWAC,0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,0,1,1.624848856243503,2.5957262564237653,0
5371-VYLSX,0,1,0,0,0.7178532386027215,1,2,1,2,2,0,0,0,0,0,1,2,0.6194616711429987,0.8075493416257011,0
6374-AFWOX,1,0,1,0,0.5549717837226001,1,0,0,2,2,2,2,0,0,2,0,3,0.0295237360840249,0.3370008507229662,0
4759-TRPLW,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.1873944510998066,-0.9763039360143799,1
5317-FLPJF,0,0,0,0,1.369379058123207,0,1,0,2,0,2,2,2,2,2,1,0,-0.11339080593026184,0.8427119825941957,0
7621-VPNET,0,0,1,0,0.3920903288424788,1,2,1,0,0,2,2,0,0,0,1,1,0.7025515211513048,0.6381554144004374,0
6034-YMTOB,0,0,0,0,-1.1145631287986442,1,0,1,0,0,0,2,0,0,0,1,3,0.36188313611724954,-0.8311312006231231,0
8563-IIOXK,1,0,1,1,-1.0331224013585834,1,0,0,2,0,0,0,0,0,1,1,2,-0.4989277099688025,-0.8611981263697092,1
4903-CNOZC,1,0,0,0,-0.13727439951791576,1,2,0,0,2,2,0,0,2,1,0,1,0.20401242110146783,-0.14060663962137385,0
4353-HYOJD,0,0,1,1,-0.21871512695797646,1,0,0,0,2,0,0,0,0,0,0,3,-0.49560411596847015,-0.41787090206366323,0
8020-BWHYL,0,1,0,0,-0.7073594915983407,1,0,1,0,2,0,0,0,0,0,1,1,0.3502505571160864,-0.5011229767280916,1
7267-FRMJW,0,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,-0.7929243661454364,0
2982-VPSGI,0,0,1,0,-0.8702409464784621,1,2,1,0,0,0,0,2,2,0,1,2,0.9717626351782166,-0.5313663774607178,1
4188-FRABG,1,0,1,0,1.002895784642934,1,2,1,2,2,2,2,2,0,0,1,2,1.2725478922082847,1.6070030877607169,0
8199-ZLLSA,1,0,0,0,1.4100994218432374,1,2,1,2,2,2,2,2,2,1,1,0,1.7810577742591183,2.435729622205138,1
4128-ETESU,0,1,1,0,0.5956921474426305,1,2,1,0,0,2,0,2,2,0,0,2,1.1612074931971548,1.0870416007667472,0
0620-DLSLK,0,0,0,0,-0.7888002190384014,1,0,1,0,0,0,0,2,0,0,1,3,0.5696077611380149,-0.5534257507157333,0
4625-EWPTF,1,0,0,0,-0.9924020376385531,0,1,0,2,0,0,0,0,0,0,1,2,-1.140381352032926,-0.9074566320854767,1
5980-NOPLP,0,0,1,0,0.47353105628253944,1,2,1,0,0,0,0,2,2,0,1,2,1.0415581091851935,0.9180226828868189,1
3850-OKINF,1,0,1,1,1.5729808767233588,1,2,0,2,0,0,0,2,0,1,1,2,0.04780350308585216,1.0629307057990154,0
6892-XPFPU,1,1,1,0,-0.3408762181180675,1,2,1,0,2,2,0,2,2,0,1,2,1.3124310202122718,0.06644263775020146,1
8010-EZLOU,1,1,0,0,-0.7073594915983407,1,2,1,0,2,0,0,0,0,0,1,2,0.5131066631323666,-0.47032809166409006,1
1156-ZFYDO,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4960059100684764,-0.9986500811217106,0
3295-YVUSR,1,1,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,3,0.2605135191071156,-0.9392883076924639,0
8016-NCFVO,1,1,0,0,0.9214550572028734,1,2,1,2,2,2,2,2,2,0,1,2,1.7195712852529719,1.8085375218185384,0
4119-ZYPZY,1,1,0,0,1.5729808767233588,1,2,1,0,2,0,2,2,2,2,1,2,1.397182667220744,2.355896750395237,0
5549-ZGHFB,1,0,1,1,0.7178532386027215,1,2,2,1,1,1,1,1,1,2,0,3,-1.3231790220511994,-0.45082760570665636,0
7577-SWIFR,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8138919201624348,-0.9679875522972391,0
0303-WMMRN,1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,1,3,-1.5126238800701375,-0.96939935218556,0
6408-OTUBZ,0,0,0,0,1.369379058123207,1,2,1,2,2,2,2,2,0,1,1,0,1.3224018022132684,1.983468351730811,0
5204-HMGYF,0,0,1,1,0.6771328748826912,1,0,0,2,2,2,2,2,2,1,1,3,0.7457582431556239,0.9095960023034028,0
1078-TDCRN,0,1,1,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,1,2,-1.1304105700319294,-0.9708111520738811,0
3727-OVPRY,1,0,1,1,1.369379058123207,1,2,2,1,1,1,1,1,1,1,1,1,-1.2982520670487077,-0.25092556526970616,0
3797-FKOGQ,1,0,0,1,-0.8702409464784621,1,2,1,0,0,0,0,0,2,0,0,2,0.7125223031523015,-0.6132948897298452,0
7622-NXQZR,1,0,0,0,-0.1779947632379461,0,1,0,0,0,0,2,0,0,0,1,1,-1.152013931034089,-0.6496266774808558,0
6196-HBOBZ,1,0,1,0,1.3286586944031769,1,2,1,2,2,2,0,2,0,2,1,2,1.1495749141959914,1.7930959605400274,0
3970-XGJDU,0,0,0,0,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,1,1,-1.5142856770703037,-0.5116232383974789,0
7017-VFULY,0,0,1,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,0,-1.4843733310673135,-0.9883262944383633,0
5562-YJQGT,0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,1,-1.4760643460664828,-0.9918778535324209,0
8807-OPMBM,0,0,1,1,0.9214550572028734,1,2,2,1,1,1,1,1,1,2,1,1,-1.2999138640488739,-0.3949953319982122,0
5439-WIKXB,1,1,1,0,0.35136996512244845,1,0,1,0,2,0,0,2,2,0,1,2,0.9900424021800438,0.691847928903145,0
9874-QLCLH,0,0,1,1,-0.62591876415828,1,2,1,2,0,2,0,2,2,0,1,2,1.3107692232121058,-0.2381531881550522,1
8294-UIMBA,0,0,0,0,-0.0965540357978854,1,0,1,0,0,0,2,2,2,1,1,0,0.9850570111795457,0.15653311812368456,0
8109-YUOHE,1,0,0,0,-0.62591876415828,1,0,0,2,2,0,0,0,0,1,0,3,-0.28787949094770476,-0.5895810634807037,0
5840-NVDCG,0,0,1,1,-0.6666391278783103,1,0,0,2,2,0,2,0,2,2,0,0,0.11593718009266311,-0.5155056880903618,0
8092-NLTGF,1,0,0,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.329826210051864,-0.2231086955951317,0
5928-QLDHB,1,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.3818247001192428,-0.7052162980834948,0
9840-EFJQB,0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,0,2,0.31867641411292996,-0.9745612455272338,0
0696-UKTOX,1,0,0,1,-0.38159658183809786,1,0,0,0,2,0,2,0,0,0,0,2,-0.35268957395418365,-0.42832704498654056,0
4801-KFYKL,1,0,0,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,0,-1.505976692069473,-0.9371264891134725,0
3472-OAOOR,1,0,1,1,-0.5444780367182193,0,1,0,2,2,0,0,0,0,0,1,3,-0.9908196220179748,-0.7381509423532329,0
6135-OZQVA,0,0,0,0,-1.0331224013585834,1,2,0,2,0,0,0,0,0,0,1,2,-0.3693075439558449,-0.8289693820441316,0
8062-YBDOE,1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,-0.9766348266132051,1
2252-JHJGE,1,0,0,0,1.1657772395230555,1,2,1,2,0,2,0,2,2,1,0,2,1.304122035211441,1.8001108412351223,0
4188-PCPIG,0,0,1,0,1.002895784642934,1,0,0,2,2,0,2,2,0,2,1,1,0.1857326540996401,0.8123803443685494,0
6000-APYLU,1,0,0,0,-0.9516816739185228,1,0,1,0,0,0,0,0,2,0,1,2,0.53304822713436,-0.6927527521944111,1
7105-BENQF,1,0,0,1,-0.7073594915983407,1,0,0,2,0,2,0,0,2,1,0,3,0.0029349840813665527,-0.5879045511133225,0
7721-DVEKZ,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9986941998682206,0
3566-VVORZ,0,0,1,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,0,0,-0.626886078981594,-0.7841447355899401,0
9507-HSMMZ,1,0,0,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,-0.500152364304871,0
2480-SQIOB,1,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,0,2,-0.6634456129852487,-0.9325160801031742,0
0947-IDHRQ,0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,0,0,1,3,0.5164302571326987,-0.7749900956891087,1
7813-TKCVO,0,0,1,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,1,0,3,-1.4760643460664828,-0.833910681653255,0
0128-MKWSG,0,0,0,1,-0.2594354906780068,0,1,0,2,0,0,2,0,2,0,0,3,-0.6302096729819263,-0.5013215110873868,0
3672-YITQD,1,1,1,0,0.14776814652229667,1,2,1,0,0,0,0,0,2,0,1,2,0.642726829145324,0.3257285109896532,1
4350-ZTLPI,0,0,1,0,0.8400143297628127,1,2,1,0,2,2,2,2,2,1,1,0,1.4686399382278874,1.5154346293791476,0
9048-JVYVF,1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,2,2,2,0,1,2,0.15249671409631763,-0.9229423121104975,1
0361-HJRDX,0,0,0,0,1.4508197855632678,0,1,0,2,2,2,2,2,2,2,0,1,-0.013682985920294679,0.9954510830119232,0
5727-MYATE,1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.8654076271675846,1.815177393168298,0
3823-KYNQY,1,0,0,0,-0.8295205827584317,1,2,2,1,1,1,1,1,1,1,0,1,-1.3231790220511994,-0.8836545683433149,0
8988-ECPJR,0,1,1,1,0.06632741908223598,1,2,1,0,2,0,0,0,0,0,1,3,0.4931650991303729,0.1919163528247295,1
7570-WELNY,0,0,1,0,1.4508197855632678,1,2,1,2,2,0,0,0,0,2,1,0,0.6626683931473177,1.5122801390036806,0
3021-VLNRJ,0,0,0,1,0.7178532386027215,1,0,0,2,0,2,2,2,0,1,1,1,0.2006888271011353,0.5271526481811996,0
3776-EKTKM,0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,2,0,0,1,2,-0.9409657120129912,-0.9912822504545356,1
2080-CAZNM,0,1,0,0,0.35136996512244845,1,2,1,0,2,2,0,2,2,0,1,2,1.3174164112127704,0.8164833877939824,0
1028-FFNJK,1,1,1,0,-0.0965540357978854,1,2,1,0,0,0,2,2,2,0,1,2,1.221032185203135,0.2798670739924761,0
6907-FLBER,1,0,0,0,-1.2774445836787656,1,2,0,0,2,0,0,0,0,0,0,2,-0.3477041829536853,-0.9834070542024949,0
3001-UNBTL,1,1,1,1,-0.13727439951791576,1,2,1,0,0,2,0,2,2,0,1,2,1.302460238211275,0.3006690629719558,0
5982-PSMKW,0,0,1,1,-0.38159658183809786,1,2,0,2,2,2,2,2,2,2,1,1,0.8753784091685812,-0.0375011290274314,0
3507-GASNP,1,0,0,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587220678117,-0.4823945688345835,0
7096-ZNBZI,0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.2733251120462157,-0.1627101316228993,0
1902-XBTFB,1,0,0,1,-0.4223169455581282,1,0,1,0,2,2,0,2,0,0,1,2,0.8188773111629334,-0.12432682215917237,1
1676-MQAOA,1,0,0,0,1.6137012404433893,1,0,0,2,2,2,2,2,0,2,1,0,0.3436033691154218,1.3469671958305947,0
0786-IVLAW,0,1,0,0,1.369379058123207,1,2,1,0,2,2,0,2,2,1,0,0,1.440389389225063,2.1862160513176585,0
7566-DSRLQ,0,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,2,1.5085230662318745,2.5216067622869134,0
0643-OKLRP,0,1,1,0,0.5956921474426305,1,2,1,2,0,0,0,0,0,0,0,2,0.5180920541328647,0.6805535297965771,1
7245-JMTTQ,0,0,0,0,0.758573602322752,1,2,1,0,2,2,2,2,2,1,1,2,1.5533915852363596,1.508838876775898,0
6050-IJRHS,0,0,1,1,1.5322605130033284,1,2,1,0,2,2,0,2,2,1,1,2,1.3872118852197473,2.256100145789547,0
6202-JVYEU,1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,1,1,2,-1.491020519067978,-0.9347440768019308,0
8591-TKMZH,1,0,1,1,1.0843365120829946,1,2,1,2,2,0,2,2,2,2,1,3,1.5400972092350305,1.8847085376681065,0
0734-OXWBT,1,0,0,1,-1.1960038562387048,1,0,0,0,0,0,2,2,2,0,0,3,0.19736523310080326,-0.9078095820575568,0
4282-ACRXS,1,1,1,0,0.22920887396235737,0,1,0,0,0,0,0,0,0,0,1,2,-1.3265026160515319,-0.585698613787821,0
0365-TRTPY,0,0,0,0,0.18848851024232702,1,2,1,2,2,2,0,0,0,0,0,0,0.8787020031689138,0.484864829651335,0
7349-ALMUX,1,0,0,0,0.18848851024232702,1,0,0,2,2,2,2,0,0,2,0,0,0.0278619390838584,0.01345602319165434,0
9381-NDKME,0,1,1,0,-0.3408762181180675,0,1,0,0,0,2,0,0,2,0,1,1,-0.801374763999037,-0.595603272379323,1
6502-KUGLL,0,0,1,1,-0.748079855318371,1,0,0,2,2,0,2,0,0,0,0,0,-0.17653909193657447,-0.6628623014338652,0
1841-YSJGV,1,0,1,0,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,1,1.5018758782312098,2.4570169173962277,0
2794-XIMMO,1,0,1,0,0.8400143297628127,0,1,0,0,2,2,2,2,2,1,1,2,-0.143303151933252,0.3974876521882186,1
8382-SHQEH,0,0,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.6693155811479823,-0.66987718212896,1
3511-BFTJW,1,0,1,1,1.6137012404433893,0,1,0,2,2,2,0,0,0,2,0,1,-0.8728320350061801,0.21163743251471326,0
7668-XCFYV,0,1,1,0,-0.62591876415828,1,2,1,0,0,0,0,2,2,0,1,2,0.9235705221733989,-0.29497813365997205,0
2983-ZANRP,0,0,1,1,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,1,0,0.2920876621102721,-0.9432148761318566,1
7845-URHJN,0,0,1,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,0,-1.4827115340671475,-0.9384279921355183,1
3034-ZBEQN,0,0,1,0,0.6364125111626608,0,1,0,0,2,2,0,0,0,1,0,3,-0.9991286070188055,-0.29947824580399524,1
5018-HEKFO,0,0,0,0,-0.9109613101984924,1,2,2,1,1,1,1,1,1,0,1,3,-1.3381351950526947,-0.8881767398605931,0
2923-ARZLG,1,0,1,1,-1.318164947398796,1,0,2,1,1,1,1,1,1,1,1,3,-1.4976677070686424,,0
3976-NLDEZ,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,-0.9982750717763753,0
2282-YGNOR,0,0,0,0,-0.13727439951791576,1,0,0,2,0,2,2,0,0,1,0,1,-0.22473120494139212,-0.242123875340955,0
5336-UFNZP,0,1,1,1,1.3286586944031769,1,2,1,0,2,2,0,2,2,1,1,2,1.4187860282229037,2.101905126736989,0
6854-EXGSF,0,0,0,0,-0.9924020376385531,1,2,0,2,2,2,0,0,0,0,1,0,0.02453834508352634,-0.7544969379351993,0
1241-EZFMJ,1,0,1,0,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,0,0,-1.3065610520495383,-0.32855249975410566,0
9233-PSYHO,0,1,0,0,0.5142514200025698,1,2,1,0,0,2,0,2,2,1,1,0,1.1761636661986499,0.9602443232969183,0
5376-PCKNB,1,0,1,1,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,1,1,1.3190782082129364,2.2834537686257663,0
8044-BGWPI,1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,1,2,-1.4494755940638249,-0.872338109863492,0
4060-LDNLU,1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,0,2,1.044881703185526,-0.7251359121327737,0
3589-PPVKW,1,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,1,3,-0.6767399889865777,-0.8537641175827689,0
8327-LZKAS,0,1,1,0,0.43281069256250915,1,2,1,0,0,2,2,2,2,1,1,2,1.422109622223236,0.9929363144608511,1
5887-IKKYO,1,0,1,1,1.0436161483629645,1,2,1,0,0,2,2,0,2,2,0,0,0.9833952141793793,1.4472491066478947,0
1075-BGWOH,1,1,1,0,-0.6666391278783103,1,2,1,0,0,2,0,2,2,0,1,2,1.1296333501939984,-0.30695637333744547,1
1755-RMCXH,1,0,1,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143066649,-0.9896057380871542,0
0302-JOIVN,0,0,1,0,-0.9924020376385531,1,0,1,0,2,2,0,2,2,0,0,2,1.2093996062019723,-0.6354866192243909,1
3858-XHYJO,0,0,1,0,0.3106496014024181,1,2,1,2,0,2,0,2,2,1,0,0,1.3622849302172555,0.8582197219924719,0
4299-SIMNS,1,0,0,0,-0.9516816739185228,1,2,1,2,0,0,0,0,0,0,1,2,0.544680806135523,-0.661274026559504,0
7025-IWFHT,1,0,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,0,1,1,2,0.8238627021634315,0.6381554144004374,0
6261-LHRTG,0,0,0,0,-0.2594354906780068,1,0,0,0,2,2,0,0,0,0,1,1,-0.3327480099521901,-0.3866568889078163,0
7841-FCRQD,0,0,1,0,0.025607055362205634,1,0,0,0,2,0,2,0,0,1,1,1,-0.3659839499555126,-0.18794605462663702,0
2056-EVGZL,1,0,1,1,1.4508197855632678,1,0,1,0,2,2,2,2,2,1,0,1,1.3622849302172555,2.223231679639574,0
8777-MBMTS,0,1,1,0,1.3286586944031769,1,0,1,0,2,2,2,2,2,2,1,1,1.3656085242175875,1.9598427629746893,0
7753-USQYQ,1,0,0,0,0.9214550572028734,1,0,0,0,2,0,2,0,2,1,1,2,-0.018668376920792765,0.5929557586009108,0
5366-IJEQJ,1,0,0,0,-0.5037576729981889,1,2,1,0,0,2,0,2,0,0,1,2,0.7956121531606076,-0.23023387315650162,1
7661-CPURM,1,0,0,0,-0.5444780367182193,1,0,1,0,0,0,2,0,2,1,1,1,0.7623762131572851,-0.24589602816756262,0
6233-HXJMX,0,0,0,0,0.5142514200025698,1,2,1,0,0,2,0,0,2,0,1,1,0.8155537171626008,0.8421604982628204,0
5902-WBLSE,0,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,1,1,-1.4827115340671475,-0.38475978280788503,0
1981-INRFU,0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,1,2,0.4981504901308714,-0.9347881955484408,1
4971-PUYQO,0,0,0,0,-0.21871512695797646,1,2,1,0,0,0,0,2,2,0,1,3,0.9900424021800438,0.19469583385486133,1
3239-TPHPZ,0,0,1,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,1,2,-1.4860351280674797,-0.8906473896651549,0
5115-GZDEL,1,0,0,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,0,1,0.08103944308917463,1.0537319471516737,0
3338-CVVEH,1,0,0,0,-0.8295205827584317,1,2,1,0,0,0,0,2,2,0,0,2,0.9900424021800438,-0.4896079838889736,0
8485-GJCDN,0,1,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,3,0.142525932095321,-0.8668453259229931,1
2615-YVMYX,1,1,1,0,1.5729808767233588,1,2,1,2,2,2,0,2,2,0,1,2,1.42044782522307,2.39575803786705,0
2851-STERV,1,1,0,0,0.10704778280226633,1,0,0,0,0,2,2,2,2,1,1,2,0.27380789510844483,0.08292098957169798,0
4393-GEADV,1,0,1,1,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,0,1,1.6614083902471577,2.452560923998715,0
8486-AYEQH,0,0,0,0,-0.055833672077855064,1,2,1,0,0,0,0,0,0,0,1,2,0.37517751211857825,-0.02448609880697227,0
1527-SXDPN,1,0,1,1,0.7992939660427822,1,2,1,0,0,2,2,0,2,2,1,0,1.0465435001856922,1.1942722141593773,1
6029-WTIPC,1,1,0,0,0.18848851024232702,1,2,1,0,0,2,0,2,2,0,1,2,1.2077378092018058,0.6444643951513719,1
8634-CILSZ,1,0,0,0,1.4915401492832983,1,2,1,0,2,0,2,2,2,1,1,0,1.327387193213767,2.178164380079578,1
5419-JKZNQ,1,1,1,0,-0.0965540357978854,1,2,1,0,0,0,0,0,0,0,0,3,0.4366640011247251,0.030066731252680827,0
